date,portfolio_value,agent,ticker,fold_id,seed
2020-02-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-02-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-03-31,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-04-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-05-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-06-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-07-31,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-08-31,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-09-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-10-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-11-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2020-12-31,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-01-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-02-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-03-31,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-16,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-22,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-23,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-29,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-04-30,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-05,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-06,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-12,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-13,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-17,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-18,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-19,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-20,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-21,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-24,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-25,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-26,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-27,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-05-28,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-01,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-02,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-03,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-04,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-07,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-08,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-09,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-10,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-11,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-14,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
2021-06-15,993742.1975319855,ppo_standalone,SPY,wf_2020_2021,13
